data,hora,municipio,causa_acidente,tipo_acidente,latitude,longitude
2019-07-11,10:20:00,SEROPEDICA,Falta de Atenção à Condução,Colisão lateral,-22.74097,-43.7056
2019-09-12,18:00:00,ITAPERUNA,Falta de Atenção à Condução,Colisão lateral,-21.17735,-41.9918
2020-02-19,16:50:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.80508899,-43.28941768
2020-03-08,12:00:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.76375592,-43.28683062
2020-04-02,15:30:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.67453598,-43.28588789
2020-06-30,11:05:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.63784806,-43.28428824
2020-07-08,08:15:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.70948502,-43.29040354
2020-07-24,08:20:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.68289906,-43.28549346
2020-08-24,08:30:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.71760685,-43.29003811
2020-10-25,12:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.745676,-43.2881
2020-12-15,17:10:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.79113305,-43.28605507
2020-11-27,12:10:00,PETROPOLIS,Falta de Atenção à Condução,Colisão lateral,-22.45304974,-43.20832411
2018-01-23,17:40:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.8147,-43.2881
2018-04-27,23:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.6836,-43.2852
2018-05-15,11:28:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.76921719,-43.28690529
2018-06-06,07:40:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.7968474,-43.2892557
2018-06-11,06:45:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.7968,-43.2889
2018-06-29,07:40:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.7646,-43.2866
2018-08-15,15:05:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.69369485,-43.28759193
2018-08-16,07:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.8147,-43.2881
2018-08-19,23:20:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.8061,-43.2894
2018-10-06,10:10:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.7646,-43.2866
2018-11-03,17:45:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.67500574,-43.28647614
2018-11-11,08:50:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.6380952,-43.28390121
2018-11-13,09:50:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.7884,-43.2853
2019-01-21,05:50:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.7192,-43.2896
2019-02-27,11:55:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.7968,-43.2889
2019-04-30,17:25:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.67375,-43.28638
2019-06-11,06:40:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.71854,-43.28993
2019-06-17,06:30:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.79083,-43.28612
2019-07-29,05:25:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.62898,-43.2858
2019-08-09,15:55:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.69187,-43.28745
2019-08-25,19:00:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.81487,-43.28829
2019-09-30,10:15:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.79908,-43.29016
2019-10-11,07:15:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.79032,-43.28607
2019-11-01,18:40:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.80795,-43.28912
2019-08-26,09:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.70045,-43.29015
2019-11-05,07:40:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.79083,-43.28612
2019-11-22,07:15:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.78152,-43.28592
2019-12-18,18:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.70045,-43.29015
2020-01-28,18:15:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.878923,-43.110676
2020-06-29,04:45:00,ITABORAI,Falta de Atenção à Condução,Colisão lateral,-22.73786208,-42.78692501
2020-09-20,01:00:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.79309326,-43.02479595
2018-01-01,22:30:00,RIO BONITO,Falta de Atenção à Condução,Colisão lateral,-22.714979,-42.678112
2018-04-30,19:30:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.669363,-41.311115
2018-03-20,18:19:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.790446,-43.0243382
2018-05-11,19:15:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.800632,-43.053211
2018-05-04,22:50:00,RIO BONITO,Falta de Atenção à Condução,Colisão lateral,-22.718523,-42.686893
2018-06-25,18:15:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.845663,-43.098431
2018-07-29,17:15:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.78492,-42.986286
2018-08-28,20:00:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.869852,-43.110458
2019-01-09,19:00:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.797176,-43.044071
2019-02-21,17:45:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.86985,-43.11046
2019-03-08,20:30:00,RIO BONITO,Falta de Atenção à Condução,Colisão lateral,-22.70728,-42.66059
2019-03-10,06:35:00,ITABORAI,Falta de Atenção à Condução,Colisão lateral,-22.76942,-42.91874
2019-04-11,22:35:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.72656,-41.32134
2019-07-01,17:39:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87892,-43.11068
2019-07-04,06:30:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87831,-43.11423
2019-07-25,17:20:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.77187,-41.35705
2019-07-25,23:55:00,SILVA JARDIM,Falta de Atenção à Condução,Colisão lateral,-22.60282,-42.38831
2019-08-21,18:30:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.84563,-43.09841
2019-08-29,17:30:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.8546,-43.10193
2019-10-06,19:10:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.79887,-41.39395
2019-12-04,19:30:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.83708,-43.09492
2019-10-14,05:20:00,ITABORAI,Falta de Atenção à Condução,Colisão lateral,-22.77497,-42.94142
2020-08-12,08:00:00,ANGRA DOS REIS,Falta de Atenção à Condução,Colisão lateral,-23.00246527,-44.27270594
2020-11-05,09:50:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.86981096,-43.11046465
2018-01-09,09:40:00,ANGRA DOS REIS,Falta de Atenção à Condução,Colisão lateral,-22.98929126,-44.30356979
2018-10-23,06:30:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.616257,-41.315357
2018-12-11,09:30:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.781023,-41.373383
2018-12-15,16:30:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-22.049772,-41.684048
2018-12-11,08:07:00,ANGRA DOS REIS,Falta de Atenção à Condução,Colisão lateral,-23.00495669,-44.29739736
2019-03-02,17:50:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87892,-43.11068
2019-05-31,11:45:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.71366,-41.30862
2019-06-10,10:00:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.78578,-41.38139
2019-06-24,09:50:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.8685,-43.18549
2019-09-18,07:35:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87892,-43.11068
2019-10-02,10:00:00,ITABORAI,Falta de Atenção à Condução,Colisão lateral,-22.76942,-42.91874
2019-10-11,06:25:00,ITABORAI,Falta de Atenção à Condução,Colisão lateral,-22.77129,-42.92246
2019-09-18,10:30:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão lateral,-21.60744,-41.31656
2019-07-01,13:00:00,MANGARATIBA,Falta de Atenção à Condução,Colisão lateral,-22.94812,-44.06549
2019-12-30,13:00:00,PARATY,Falta de Atenção à Condução,Colisão lateral,-23.23073,-44.72004
2020-01-28,09:00:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.878923,-43.110676
2020-05-26,07:35:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.87827816,-43.21053578
2020-08-26,16:40:00,RIO BONITO,Falta de Atenção à Condução,Colisão lateral,-22.71359987,-42.64391188
2020-09-02,11:20:00,RIO BONITO,Falta de Atenção à Condução,Colisão lateral,-22.71367506,-42.62052996
2020-09-12,06:30:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.78913759,-43.00550909
2020-10-08,07:20:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.79498873,-43.03446105
2020-10-27,06:58:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.87827816,-43.21053578
2020-11-03,05:47:00,TANGUA,Falta de Atenção à Condução,Colisão lateral,-22.73943906,-42.748279
2020-12-11,12:40:00,RIO BONITO,Falta de Atenção à Condução,Colisão lateral,-22.71818337,-42.63600702
2020-12-30,10:00:00,ITABORAI,Falta de Atenção à Condução,Colisão lateral,-22.76365068,-42.90223623
2018-03-14,08:54:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.878471,-43.21072
2018-04-13,16:50:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.85282881,-43.10098744
2018-04-17,06:40:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.78061316,-42.97800064
2018-08-30,06:25:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.868481,-43.18568
2018-09-06,13:30:00,ITABORAI,Falta de Atenção à Condução,Colisão lateral,-22.767054,-42.910255
2018-09-26,07:50:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87744046,-43.11687469
2018-09-28,14:58:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.8787551,-43.1148878
2018-10-04,08:25:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.878923,-43.110676
2018-12-06,12:45:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.797176,-43.044071
2018-12-15,12:01:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.828388,-43.092102
2018-12-17,12:52:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.88518,-43.217045
2018-12-24,08:40:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.871164,-43.156063
2018-12-28,14:00:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.776459,-42.947842
2019-01-07,08:00:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.861752,-43.107143
2019-02-08,08:30:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.83711,-43.09493
2019-02-22,11:15:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87892,-43.11068
2019-03-16,19:11:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.81049,-43.06983
2019-04-03,07:10:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.84563,-43.09841
2019-04-19,07:10:00,RIO BONITO,Falta de Atenção à Condução,Colisão lateral,-22.70861,-42.65179
2019-05-31,06:35:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.79309,-43.0248
2019-07-31,06:10:00,SAO GONCALO,Falta de Atenção à Condução,Colisão lateral,-22.78914,-43.00551
2019-08-29,08:30:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87892,-43.11068
2019-09-11,12:40:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87206,-43.1461
2020-02-08,18:50:00,PORTO REAL,Falta de Atenção à Condução,Colisão lateral,-22.45429053,-44.30084012
2020-06-07,19:38:00,TERESOPOLIS,Falta de Atenção à Condução,Colisão lateral,-22.37408687,-42.95260496
2020-07-08,00:45:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81803977,-43.30787252
2020-09-04,19:40:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.761312,-43.423492
2020-09-10,19:10:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.81113183,-43.3336729
2020-10-01,19:20:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81113183,-43.3336729
2020-10-20,06:45:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.7651616,-43.4154728
2020-12-14,18:00:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.77496393,-43.40081465
2020-12-21,22:05:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.7839356,-43.3818321
2018-01-12,00:30:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.819967,-43.314999
2018-03-09,06:30:00,MESQUITA,Falta de Atenção à Condução,Colisão lateral,-22.76926024,-43.41882982
2018-04-01,19:40:00,MAGE,Falta de Atenção à Condução,Colisão lateral,-22.656084,-43.12513
2018-09-19,19:00:00,GUAPIMIRIM,Falta de Atenção à Condução,Colisão lateral,-22.52198,-43.000706
2018-12-22,05:46:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.647911,-43.182049
2019-07-20,23:15:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.81997,-43.315
2019-07-24,18:30:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.76516,-43.41547
2019-08-19,18:10:00,TERESOPOLIS,Falta de Atenção à Condução,Colisão lateral,-22.13343,-42.77952
2020-04-02,06:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.65237271,-43.23918118
2020-04-06,13:50:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.7839538,-43.38195488
2020-04-20,13:20:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81113183,-43.3336729
2020-05-03,15:50:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81113183,-43.3336729
2020-05-28,07:45:00,MESQUITA,Falta de Atenção à Condução,Colisão lateral,-22.79810324,-43.35726614
2020-06-05,08:20:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.81074068,-43.28844363
2020-07-02,07:40:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.80107353,-43.35223854
2020-07-18,13:00:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.78055198,-43.39208599
2020-08-05,15:15:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.7839538,-43.38195488
2020-08-29,15:25:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81803977,-43.30787252
2020-10-02,11:10:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.78923555,-43.37275272
2020-10-15,07:30:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.81074068,-43.28844363
2020-10-21,07:50:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.819969,-43.31499997
2020-11-17,08:30:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.74647215,-43.44594311
2020-11-30,16:20:00,MAGE,Falta de Atenção à Condução,Colisão lateral,-22.64988985,-43.17250297
2020-12-07,07:40:00,QUEIMADOS,Falta de Atenção à Condução,Colisão lateral,-22.73711632,-43.53793909
2020-12-21,08:10:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.819969,-43.31499997
2018-01-31,17:25:00,ITATIAIA,Falta de Atenção à Condução,Colisão lateral,-22.46162835,-44.47692024
2018-02-02,07:40:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.79661735,-43.36045146
2018-03-19,05:30:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.6472747,-43.1874407
2018-04-21,06:15:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.80371874,-43.34690094
2018-05-11,08:46:00,MESQUITA,Falta de Atenção à Condução,Colisão lateral,-22.798059,-43.357342
2018-06-25,07:45:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.73819,-43.48292783
2018-07-03,09:45:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão lateral,-22.648762,-43.230316
2018-07-24,13:10:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.78088024,-43.39202374
2018-10-02,13:50:00,GUAPIMIRIM,Falta de Atenção à Condução,Colisão lateral,-22.532921,-42.994124
2018-10-22,16:30:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.816206,-43.324463
2018-11-14,07:00:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.815485,-43.290874
2018-11-22,07:50:00,MAGE,Falta de Atenção à Condução,Colisão lateral,-22.652248,-43.163132
2019-01-17,19:00:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.806042,-43.342896
2019-03-12,07:10:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81997,-43.315
2019-04-30,15:20:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.80263,-43.35142
2019-05-13,13:30:00,TERESOPOLIS,Falta de Atenção à Condução,Colisão lateral,-22.29372,-42.93354
2019-06-07,07:50:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.76516,-43.41547
2019-06-15,08:05:00,SEROPEDICA,Falta de Atenção à Condução,Colisão lateral,-22.72997,-43.61317
2019-07-11,15:30:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81804,-43.30787
2019-07-21,12:00:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.78055,-43.39209
2019-07-24,06:15:00,SAO JOAO DE MERITI,Falta de Atenção à Condução,Colisão lateral,-22.81804,-43.30787
2019-07-30,10:00:00,GUAPIMIRIM,Falta de Atenção à Condução,Colisão lateral,-22.51503,-43.00052
2019-08-08,09:50:00,NOVA IGUACU,Falta de Atenção à Condução,Colisão lateral,-22.7699,-43.40804
2019-08-29,10:00:00,NITEROI,Falta de Atenção à Condução,Colisão lateral,-22.87807,-43.11584
2019-09-24,17:20:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.81074,-43.28844
2019-11-06,08:10:00,RIO DE JANEIRO,Falta de Atenção à Condução,Colisão lateral,-22.80273,-43.29042
2020-02-14,17:40:00,NITEROI,Falta de Atenção à Condução,Colisão transversal,-22.878923,-43.110676
2020-08-06,12:10:00,NITEROI,Falta de Atenção à Condução,Colisão transversal,-22.87684786,-43.11728689
2020-09-09,17:50:00,ANGRA DOS REIS,Falta de Atenção à Condução,Colisão transversal,-22.96020896,-44.29612622
2020-09-18,07:30:00,NITEROI,Falta de Atenção à Condução,Colisão transversal,-22.87292569,-43.13625699
2020-01-02,07:30:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão transversal,-21.70488703,-41.30979616
